Label,Area,Perim.,Circ.,AR,Round,Solidity
L3_EE16.bmp,4.72,21.961,0.123,1.78,0.562,0.84
L3_EE16.bmp,4.72,21.961,0.123,1.78,0.562,0.84
L3_EE17.bmp,13.739,38.335,0.117,1.571,0.636,0.802
L3_EE17.bmp,12.878,41.643,0.093,1.624,0.616,0.82
L3_EE2.bmp,0.001,0.13,1,2.031,0.492,0.8
L3_EE2.bmp,3.40E-04,0.052,1,1,1,1
L3_EE3.bmp,8.995,33.784,0.099,1.837,0.544,0.795
L3_EE3.bmp,0.001,0.104,1,1.464,0.683,0.857
L3_EE4.bmp,9.664,29.35,0.141,1.619,0.618,0.83
L3_EE4.bmp,9.039,29.42,0.131,1.682,0.595,0.855
L3_EE5.bmp,13.277,42.055,0.094,1.789,0.559,0.781
L3_EE5.bmp,0.003,0.384,0.29,10,0.1,1
L3_EE6.bmp,3.40E-04,0.052,1,1,1,1
L3_EE6.bmp,0.005,0.478,0.262,5.427,0.184,0.583
L3_EE7.bmp,15.561,39.71,0.124,1.708,0.585,0.828
L3_EE7.bmp,15.561,39.699,0.124,1.708,0.585,0.828
L3_EE8.bmp,9.936,35.36,0.1,1.541,0.649,0.874
L3_EE8.bmp,9.936,35.36,0.1,1.541,0.649,0.874
L3_EE9.bmp,0.001,0.104,1,1.464,0.683,0.857
L3_EE9.bmp,8.235,33.813,0.091,1.542,0.648,0.796
L3_EF1.bmp,0.001,0.141,0.857,1.468,0.681,0.8
L3_EF1.bmp,16.915,41.632,0.123,1.305,0.766,0.855
L3_EF10.bmp,12.444,42.327,0.087,1.295,0.772,0.783
L3_EF10.bmp,12.444,42.327,0.087,1.295,0.772,0.783
L3_EF11.bmp,20.179,46.492,0.117,1.353,0.739,0.818
L3_EF11.bmp,20.179,46.492,0.117,1.353,0.739,0.818
L3_EF12.bmp,20.923,48.854,0.11,1.365,0.733,0.859
L3_EF12.bmp,20.923,48.854,0.11,1.365,0.733,0.859
L3_EF13.bmp,24.23,43.16,0.163,1.154,0.867,0.815
L3_EF13.bmp,23.331,50.543,0.115,1.155,0.866,0.826
L3_EF14.bmp,11.834,36.19,0.114,1.321,0.757,0.844
L3_EF14.bmp,0.006,0.428,0.42,1.622,0.617,0.679
L3_EF15.bmp,22.516,55.022,0.093,1.154,0.867,0.779
L3_EF15.bmp,23.551,44.543,0.149,1.153,0.867,0.772
L3_EF16.bmp,19.603,45.674,0.118,1.373,0.728,0.822
L3_EF16.bmp,20.504,41.785,0.148,1.37,0.73,0.804
L3_EF18.bmp,0.001,0.141,0.857,1.468,0.681,0.8
L3_EF18.bmp,3.40E-04,0.052,1,1,1,1
L3_EF2.bmp,9.836,26.932,0.17,1.607,0.622,0.88
L3_EF2.bmp,9.836,26.932,0.17,1.607,0.622,0.88
L3_EF3.bmp,0.006,0.436,0.427,5.005,0.2,0.927
L3_EF3.bmp,0.006,0.436,0.427,5.005,0.2,0.927
L3_EF4.bmp,10.849,39.193,0.089,1.49,0.671,0.812
L3_EF4.bmp,10.849,39.193,0.089,1.49,0.671,0.812
L3_EF5.bmp,18.967,48.589,0.101,1.456,0.687,0.841
L3_EF5.bmp,18.967,48.589,0.101,1.456,0.687,0.841
L3_EF6.bmp,10.895,36.338,0.104,1.642,0.609,0.853
L3_EF6.bmp,10.895,36.327,0.104,1.642,0.609,0.853
L3_EF7.bmp,15.141,32.949,0.175,1.221,0.819,0.814
L3_EF7.bmp,0.003,0.298,0.386,1.289,0.776,0.5
L3_EF8.bmp,6.80E-04,0.089,1,2,0.5,1
L3_EF8.bmp,15.693,47.923,0.086,1.509,0.663,0.832
L3_EF9.bmp,10.008,31.233,0.129,1.291,0.775,0.862
L3_EF9.bmp,10.008,31.233,0.129,1.291,0.775,0.862
L3_EG1.bmp,18.636,40.516,0.143,1.643,0.609,0.841
L3_EG1.bmp,17.665,44.05,0.114,1.659,0.603,0.862
L3_EG11.bmp,10.843,29.174,0.16,1.585,0.631,0.861
L3_EG11.bmp,10.843,29.174,0.16,1.585,0.631,0.861
L3_EG12.bmp,9.541,30.265,0.131,1.633,0.613,0.784
L3_EG12.bmp,0.002,0.23,0.564,2.156,0.464,0.636
L3_EG14.bmp,10.564,29.84,0.149,1.584,0.631,0.868
L3_EG14.bmp,10.564,29.84,0.149,1.584,0.631,0.868
L3_EG15.bmp,9.958,29.1,0.148,1.438,0.696,0.775
L3_EG15.bmp,9.217,31.624,0.116,1.452,0.689,0.798
L3_EG16.bmp,0.001,0.141,0.857,2,0.5,0.8
L3_EG16.bmp,22.866,54.572,0.096,1.5,0.667,0.821
L3_EG17.bmp,14.374,46.913,0.082,1.532,0.653,0.8
L3_EG17.bmp,14.374,46.913,0.082,1.532,0.653,0.8
L3_EG18.bmp,12.659,41.357,0.093,1.55,0.645,0.771
L3_EG18.bmp,0.001,0.104,1,1.464,0.683,0.857
L3_EG2.bmp,20.239,38.652,0.17,1.355,0.738,0.859
L3_EG2.bmp,19.351,45.446,0.118,1.355,0.738,0.873
L3_EG3.bmp,0.004,0.387,0.371,1.56,0.641,0.619
L3_EG3.bmp,16.841,46.068,0.1,1.49,0.671,0.802
L3_EG4.bmp,12.705,31.115,0.165,1.654,0.605,0.849
L3_EG4.bmp,12.705,31.115,0.165,1.654,0.605,0.849
L3_EG5.bmp,19.501,43.581,0.129,1.071,0.934,0.71
L3_EG5.bmp,3.40E-04,0.052,1,1,1,1
L3_EG7.bmp,16.301,51.963,0.076,1.89,0.529,0.778
L3_EG7.bmp,16.301,51.963,0.076,1.89,0.529,0.778
L3_EG8.bmp,6.80E-04,0.089,1,2,0.5,1
L3_EG8.bmp,11.369,35.263,0.115,1.8,0.556,0.744
L3_EG9.bmp,17.982,40.684,0.137,1.256,0.796,0.787
L3_EG9.bmp,0.003,0.347,0.319,9,0.111,1
L3_EH1.bmp,6.291,26.704,0.111,1.692,0.591,0.759
L3_EH1.bmp,5.747,29.328,0.084,1.747,0.572,0.795
L3_EH10.bmp,19.505,43.513,0.129,1.464,0.683,0.795
L3_EH10.bmp,18.563,45.512,0.113,1.474,0.678,0.838
L3_EH12.bmp,15.902,42.429,0.111,1.422,0.703,0.854
L3_EH12.bmp,15.902,42.429,0.111,1.422,0.703,0.854
L3_EH13.bmp,17.662,36.917,0.163,1.39,0.719,0.834
L3_EH13.bmp,17.662,36.906,0.163,1.39,0.719,0.834
L3_EH14.bmp,8.024,28.584,0.123,1.663,0.601,0.821
L3_EH14.bmp,8.024,28.584,0.123,1.663,0.601,0.821
L3_EH15.bmp,16.574,41.531,0.121,1.317,0.759,0.778
L3_EH15.bmp,16.574,41.52,0.121,1.317,0.759,0.778
L3_EH16.bmp,11.186,35.674,0.11,1.23,0.813,0.78
L3_EH16.bmp,11.919,35.057,0.122,1.218,0.821,0.775
L3_EH17.bmp,10.097,33.473,0.113,1.889,0.529,0.859
L3_EH17.bmp,10.72,29.92,0.15,1.86,0.538,0.866
L3_EH18.bmp,3.40E-04,0.052,1,1,1,1
L3_EH18.bmp,6.847,25.25,0.135,1.644,0.608,0.87
L3_EH2.bmp,14.682,36.772,0.136,1.362,0.734,0.815
L3_EH2.bmp,14.682,36.772,0.136,1.362,0.734,0.815
L3_EH3.bmp,16.479,37.342,0.149,1.477,0.677,0.802
L3_EH3.bmp,16.479,37.342,0.149,1.477,0.677,0.802
L3_EH4.bmp,10.274,24.579,0.214,1.592,0.628,0.913
L3_EH4.bmp,10.274,24.579,0.214,1.592,0.628,0.913
L3_EH7.bmp,0.001,0.104,1,1.464,0.683,0.857
L3_EH7.bmp,23.652,57.768,0.089,1.338,0.747,0.841
L3_EH8.bmp,21.878,56.147,0.087,1.396,0.716,0.834
L3_EH8.bmp,0.003,0.261,0.565,2.595,0.385,0.6
L3_EH9.bmp,19.5,42.035,0.139,1.279,0.782,0.774
L3_EH9.bmp,19.5,42.035,0.139,1.279,0.782,0.774
L3_EI10.bmp,0.001,0.141,0.857,1.468,0.681,0.8
L3_EI10.bmp,14.908,36.1,0.144,1.327,0.754,0.816
L3_EI11.bmp,8.899,28.441,0.138,1.441,0.694,0.816
L3_EI11.bmp,8.208,30.775,0.109,1.45,0.689,0.854
L3_EI12.bmp,13.881,36.288,0.132,1.508,0.663,0.91
L3_EI12.bmp,14.629,33.032,0.168,1.497,0.668,0.894
L3_EI13.bmp,6.80E-04,0.078,1,2,0.5,1
L3_EI13.bmp,18.699,46.041,0.111,1.533,0.652,0.838
L3_EI14.bmp,11.545,38.66,0.097,1.756,0.569,0.837
L3_EI14.bmp,12.386,31.557,0.156,1.701,0.588,0.846
L3_EI15.bmp,15.885,40.748,0.12,1.439,0.695,0.855
L3_EI15.bmp,16.679,35.34,0.168,1.432,0.698,0.849
L3_EI16.bmp,18.376,39.86,0.145,1.414,0.707,0.806
L3_EI16.bmp,6.80E-04,0.089,1,2,0.5,1
L3_EI17.bmp,7.514,27.024,0.129,1.586,0.631,0.785
L3_EI17.bmp,7.514,27.024,0.129,1.586,0.631,0.785
L3_EI18.bmp,0.004,0.387,0.371,1.56,0.641,0.619
L3_EI18.bmp,8.131,29.798,0.115,1.73,0.578,0.84
L3_EI2.bmp,8.538,27.781,0.139,1.57,0.637,0.825
L3_EI2.bmp,3.40E-04,0.052,1,1,1,1
L3_EI3.bmp,13.798,36.777,0.128,1.445,0.692,0.849
L3_EI3.bmp,0.003,0.246,0.567,3.238,0.309,0.667
L3_EI4.bmp,20.312,49.23,0.105,1.408,0.71,0.832
L3_EI4.bmp,765.236,110.608,0.786,1,1,1
L3_EI5.bmp,24.264,44.439,0.154,1.526,0.655,0.847
L3_EI5.bmp,6.80E-04,0.078,1,2,0.5,1
L3_EI6.bmp,9.958,28.574,0.153,1.406,0.711,0.781
L3_EI6.bmp,9.27,34.351,0.099,1.399,0.715,0.791
L3_EI7.bmp,14.882,30.877,0.196,1.615,0.619,0.891
L3_EI7.bmp,14.882,30.877,0.196,1.615,0.619,0.891
L3_EI8.bmp,0.001,0.104,1,1.464,0.683,0.857
L3_EI8.bmp,18.453,46.852,0.106,1.161,0.861,0.809
L3_EI9.bmp,13.786,36.075,0.133,1.454,0.688,0.779
L3_EI9.bmp,6.80E-04,0.089,1,2,0.5,1
L3_EJ1.bmp,13.03,30.812,0.172,1.397,0.716,0.804
L3_EJ1.bmp,12.401,37.207,0.113,1.409,0.71,0.812
L3_EJ10.bmp,6.80E-04,0.089,1,2,0.5,1
L3_EJ10.bmp,3.40E-04,0.052,1,1,1,1
L3_EJ11.bmp,19.256,39.398,0.156,1.308,0.764,0.856
L3_EJ11.bmp,6.80E-04,0.089,1,2,0.5,1
L3_EJ12.bmp,3.40E-04,0.052,1,1,1,1
L3_EJ12.bmp,11.336,29.597,0.163,1.849,0.541,0.878
L3_EJ14.bmp,15.635,38.604,0.132,1.162,0.86,0.772
L3_EJ14.bmp,15.635,38.604,0.132,1.162,0.86,0.772
L3_EJ15.bmp,16.782,43.573,0.111,1.618,0.618,0.859
L3_EJ15.bmp,3.40E-04,0.052,1,1,1,1
L3_EJ16.bmp,20.099,46.002,0.119,1.558,0.642,0.873
L3_EJ16.bmp,21.102,40.63,0.161,1.537,0.651,0.879
L3_EJ17.bmp,18.551,38.406,0.158,1.321,0.757,0.816
L3_EJ17.bmp,3.40E-04,0.052,1,1,1,1
L3_EJ18.bmp,0.005,0.439,0.333,1.822,0.549,0.588
L3_EJ18.bmp,0.002,0.193,0.686,1.449,0.69,0.75
L3_EJ2.bmp,15.3,37.821,0.134,1.544,0.648,0.877
L3_EJ2.bmp,3.40E-04,0.052,1,1,1,1
L3_EJ3.bmp,8.584,29.697,0.122,1.212,0.825,0.77
L3_EJ3.bmp,8.007,27.655,0.132,1.213,0.824,0.814
L3_EJ4.bmp,0.002,0.156,0.873,2.308,0.433,0.769
L3_EJ4.bmp,3.40E-04,0.052,1,1,1,1
L3_EJ6.bmp,0.002,0.193,0.8,1.73,0.578,0.737
L3_EJ6.bmp,17.625,41.674,0.128,1.375,0.727,0.893
L3_EJ7.bmp,10.14,27.92,0.163,1.307,0.765,0.848
L3_EJ7.bmp,10.14,27.909,0.164,1.307,0.765,0.848
L3_EJ8.bmp,0.002,0.167,0.764,1.727,0.579,0.714
L3_EJ8.bmp,0.001,0.104,1,1.464,0.683,0.857
L3_EJ9.bmp,9.278,34.184,0.1,1.885,0.53,0.84
L3_EJ9.bmp,9.856,25.861,0.185,1.835,0.545,0.85
L3_EK1.bmp,4.667,25.202,0.092,1.762,0.567,0.806
L3_EK1.bmp,5.283,24.501,0.111,1.664,0.601,0.761
L3_EK10.bmp,0.002,0.167,0.764,1.727,0.579,0.714
L3_EK10.bmp,14.366,41.827,0.103,1.351,0.74,0.777
L3_EK11.bmp,15.636,32.898,0.182,1.391,0.719,0.86
L3_EK11.bmp,15.636,32.898,0.182,1.391,0.719,0.86
L3_EK12.bmp,26.943,57.604,0.102,1.18,0.847,0.83
L3_EK12.bmp,26.943,57.604,0.102,1.18,0.847,0.83
L3_EK13.bmp,11.225,32.009,0.138,1.443,0.693,0.783
L3_EK13.bmp,3.40E-04,0.052,1,1,1,1
L3_EK14.bmp,17.298,45.922,0.103,1.489,0.672,0.867
L3_EK14.bmp,18.3,39.633,0.146,1.471,0.68,0.865
L3_EK15.bmp,24.358,55.914,0.098,1.363,0.734,0.804
L3_EK15.bmp,24.358,55.914,0.098,1.363,0.734,0.804
L3_EK16.bmp,5.36,21.152,0.151,1.604,0.624,0.832
L3_EK16.bmp,5.36,21.152,0.151,1.604,0.624,0.832
L3_EK17.bmp,12.177,31.371,0.155,1.678,0.596,0.863
L3_EK17.bmp,12.177,31.371,0.155,1.678,0.596,0.863
L3_EK18.bmp,13.348,34.297,0.143,1.423,0.703,0.886
L3_EK18.bmp,13.348,34.297,0.143,1.423,0.703,0.886
L3_EK2.bmp,16.911,44.41,0.108,1.488,0.672,0.843
L3_EK2.bmp,16.911,44.41,0.108,1.488,0.672,0.843
L3_EK3.bmp,0.001,0.13,1,2.031,0.492,0.8
L3_EK3.bmp,18.353,48.557,0.098,1.168,0.856,0.764
L3_EK4.bmp,16.7,42.071,0.119,1.434,0.697,0.865
L3_EK4.bmp,0.002,0.156,0.873,2.188,0.457,0.714
L3_EK5.bmp,3.40E-04,0.052,1,1,1,1
L3_EK5.bmp,3.40E-04,0.052,1,1,1,1
L3_EK6.bmp,17.491,41.027,0.131,1.333,0.75,0.825
L3_EK6.bmp,17.491,41.027,0.131,1.333,0.75,0.825
L3_EK7.bmp,15.165,37.382,0.136,1.509,0.663,0.835
L3_EK7.bmp,14.375,41.542,0.105,1.523,0.657,0.822
L3_EK9.bmp,22.087,46.271,0.13,1.103,0.906,0.817
L3_EK9.bmp,21.079,50.388,0.104,1.103,0.906,0.802
L3_L19.bmp,3.40E-04,0.052,1,1,1,1
L3_L19.bmp,0.003,0.246,0.567,2.353,0.425,0.615
L3_LA1.bmp,15.328,45.09,0.095,1.831,0.546,0.817
L3_LA1.bmp,16.07,36.165,0.154,1.814,0.551,0.84
L3_LA15.bmp,25.716,43.993,0.167,1.644,0.608,0.865
L3_LA15.bmp,24.759,55.671,0.1,1.66,0.602,0.842
L3_LA16.bmp,15.779,37.725,0.139,1.806,0.554,0.819
L3_LA16.bmp,15.779,37.725,0.139,1.806,0.554,0.819
L3_LA18.bmp,0.002,0.23,0.564,2.156,0.464,0.636
L3_LA18.bmp,18.9,50.563,0.093,1.888,0.53,0.812
L3_LA2.bmp,16.013,42.098,0.114,1.922,0.52,0.857
L3_LA2.bmp,0.001,0.141,0.857,2,0.5,0.8
L3_LA4.bmp,18.962,51.409,0.09,1.668,0.599,0.77
L3_LA4.bmp,18.962,51.409,0.09,1.668,0.599,0.77
L3_LA9.bmp,15.708,48.168,0.085,1.684,0.594,0.749
L3_LA9.bmp,3.40E-04,0.052,1,1,1,1
L3_LB1.bmp,17.759,35.097,0.181,1.788,0.559,0.894
L3_LB1.bmp,17.071,41.781,0.123,1.8,0.556,0.873
L3_LB13.bmp,18.255,50.812,0.089,1.804,0.554,0.789
L3_LB13.bmp,3.40E-04,0.052,1,1,1,1
L3_LB19.bmp,0.001,0.104,1,1.464,0.683,0.857
L3_LB19.bmp,14.781,43.154,0.1,1.739,0.575,0.835
L3_LB4.bmp,19.902,39.635,0.159,1.596,0.627,0.852
L3_LB4.bmp,19.091,47.147,0.108,1.608,0.622,0.834
L3_LB6.bmp,3.40E-04,0.052,1,1,1,1
L3_LB6.bmp,12.662,36.273,0.121,1.847,0.541,0.858
L3_LB7.bmp,17.261,46.644,0.1,1.865,0.536,0.814
L3_LB7.bmp,18.112,38.244,0.156,1.834,0.545,0.837
L3_LB8.bmp,0.001,0.141,0.857,2.031,0.492,0.8
L3_LB8.bmp,20.351,51.8,0.095,1.783,0.561,0.837
L3_LB9.bmp,0.002,0.215,0.555,3.254,0.307,0.75
L3_LB9.bmp,0.002,0.156,0.873,2.308,0.433,0.769
L3_LC12.bmp,3.40E-04,0.052,1,1,1,1
L3_LC12.bmp,3.40E-04,0.052,1,1,1,1
L3_LC14.bmp,19.049,37.629,0.169,1.446,0.692,0.84
L3_LC14.bmp,19.049,37.629,0.169,1.446,0.692,0.84
L3_LC15.bmp,3.40E-04,0.052,1,1,1,1
L3_LC15.bmp,14.109,31.798,0.175,1.562,0.64,0.831
L3_LC17.bmp,6.80E-04,0.089,1,2,0.5,1
L3_LC17.bmp,16.057,36.051,0.155,1.813,0.552,0.854
L3_LC18.bmp,14.81,35.535,0.147,1.813,0.551,0.806
L3_LC18.bmp,13.868,48.236,0.075,1.828,0.547,0.77
L3_LC2.bmp,12,34.828,0.124,1.763,0.567,0.875
L3_LC2.bmp,3.40E-04,0.052,1,1,1,1
L3_LC4.bmp,15.407,47.328,0.086,1.643,0.609,0.789
L3_LC4.bmp,3.40E-04,0.052,1,1,1,1
L3_LC5.bmp,3.40E-04,0.052,1,1,1,1
L3_LC5.bmp,3.40E-04,0.052,1,1,1,1
L3_LC7.bmp,20.576,49.918,0.104,1.65,0.606,0.858
L3_LC7.bmp,0.001,0.104,1,1.464,0.683,0.857
L3_LD1.bmp,13.737,33.107,0.157,1.592,0.628,0.807
L3_LD1.bmp,3.40E-04,0.052,1,1,1,1
L3_LD10.bmp,17.517,51.57,0.083,1.79,0.559,0.811
L3_LD10.bmp,18.476,39.06,0.152,1.758,0.569,0.84
L3_LD12.bmp,13.953,40.125,0.109,1.557,0.642,0.827
L3_LD12.bmp,14.813,31.001,0.194,1.547,0.646,0.859
L3_LD13.bmp,23.442,42.076,0.166,1.691,0.591,0.86
L3_LD13.bmp,3.40E-04,0.052,1,1,1,1
L3_LD18.bmp,14.866,39.482,0.12,1.683,0.594,0.782
L3_LD18.bmp,0.001,0.104,1,1.464,0.683,0.857
L3_LD3.bmp,13.661,34.492,0.144,1.709,0.585,0.801
L3_LD3.bmp,13.661,34.481,0.144,1.709,0.585,0.801
L3_LD7.bmp,18.095,38.103,0.157,1.785,0.56,0.835
L3_LD7.bmp,17.188,51.738,0.081,1.802,0.555,0.803
L3_LD9.bmp,20.903,56.405,0.083,1.934,0.517,0.718
L3_LD9.bmp,21.978,47.68,0.121,1.918,0.521,0.748
L3_LE1.bmp,18.152,46.437,0.106,1.886,0.53,0.833
L3_LE1.bmp,18.997,36.679,0.177,1.857,0.538,0.855
L3_LE11.bmp,17.153,47.847,0.094,1.713,0.584,0.795
L3_LE11.bmp,17.153,47.837,0.094,1.713,0.584,0.795
L3_LE13.bmp,11.209,34.164,0.121,1.717,0.582,0.853
L3_LE13.bmp,11.831,26.004,0.22,1.677,0.596,0.883
L3_LE14.bmp,15.106,31.786,0.188,1.654,0.604,0.896
L3_LE14.bmp,15.106,31.775,0.188,1.654,0.604,0.896
L3_LE15.bmp,0.003,0.298,0.482,2.574,0.389,0.606
L3_LE15.bmp,15.77,39.448,0.127,1.556,0.643,0.851
L3_LE18.bmp,12.27,41.996,0.087,1.782,0.561,0.757
L3_LE18.bmp,12.27,41.985,0.087,1.782,0.561,0.757
L3_LE3.bmp,11.585,40.222,0.09,1.613,0.62,0.763
L3_LE3.bmp,0.007,0.491,0.354,3.179,0.315,0.556
L3_LE7.bmp,21.335,39.622,0.171,1.527,0.655,0.838
L3_LE7.bmp,20.468,49.874,0.103,1.529,0.654,0.821
L3_LE8.bmp,6.80E-04,0.089,1,2,0.5,1
L3_LE8.bmp,15.673,40.114,0.122,1.635,0.612,0.848
L3_LF1.bmp,11.975,29.931,0.168,1.662,0.602,0.783
L3_LF1.bmp,11.219,36.912,0.103,1.695,0.59,0.755
L3_LF10.bmp,15.081,47.819,0.083,1.735,0.576,0.774
L3_LF10.bmp,16.004,38.243,0.138,1.716,0.583,0.811
L3_LF11.bmp,15.011,46.413,0.088,1.743,0.574,0.785
L3_LF11.bmp,0.001,0.104,1,1.464,0.683,0.857
L3_LF17.bmp,8.669,30.369,0.118,1.65,0.606,0.837
L3_LF17.bmp,9.226,23.749,0.206,1.642,0.609,0.864
L3_LF18.bmp,3.40E-04,0.052,1,1,1,1
L3_LF18.bmp,6.80E-04,0.078,1,2,0.5,1
L3_LF3.bmp,3.40E-04,0.052,1,1,1,1
L3_LF3.bmp,0.001,0.104,1,1.464,0.683,0.857
L3_LF5.bmp,20.385,49.647,0.104,1.895,0.528,0.828
L3_LF5.bmp,21.199,38.447,0.18,1.868,0.535,0.848
L3_LF6.bmp,3.40E-04,0.052,1,1,1,1
L3_LF6.bmp,3.40E-04,0.052,1,1,1,1
L3_LF8.bmp,16.603,37.902,0.145,2.109,0.474,0.814
L3_LF8.bmp,15.818,46.275,0.093,2.16,0.463,0.79
L3_LG11.bmp,13.663,39.562,0.11,1.68,0.595,0.818
L3_LG11.bmp,14.39,30.574,0.193,1.667,0.6,0.848
L3_LG12.bmp,9.932,36.18,0.095,1.879,0.532,0.808
L3_LG12.bmp,9.932,36.191,0.095,1.879,0.532,0.808
L3_LG15.bmp,6.80E-04,0.078,1,2,0.5,1
L3_LG15.bmp,11.064,26.334,0.201,1.835,0.545,0.878
L3_LG18.bmp,0.002,0.2,0.536,5,0.2,1
L3_LG18.bmp,17.335,38.568,0.146,1.48,0.676,0.797
L3_LG2.bmp,0.001,0.104,1,1.464,0.683,0.857
L3_LG2.bmp,8.914,26.905,0.155,1.729,0.578,0.802
L3_LG3.bmp,6.80E-04,0.089,1,2,0.5,1
L3_LG3.bmp,12.038,41.465,0.088,1.867,0.536,0.789
L3_LG8.bmp,15.63,44.782,0.098,1.66,0.602,0.774
L3_LG8.bmp,3.40E-04,0.052,1,1,1,1
L3_LH1.bmp,13.178,40.898,0.099,1.75,0.571,0.825
L3_LH1.bmp,0.003,0.282,0.536,2.449,0.408,0.625
L3_LH14.bmp,0.001,0.126,0.809,3,0.333,1
L3_LH14.bmp,10.989,27.345,0.185,1.679,0.596,0.839
L3_LH17.bmp,12.873,41.13,0.096,1.516,0.66,0.775
L3_LH17.bmp,0.002,0.209,0.687,1.532,0.653,0.7
L3_LH3.bmp,11.013,25.37,0.215,1.812,0.552,0.894
L3_LH3.bmp,11.013,25.37,0.215,1.812,0.552,0.894
L3_LH6.bmp,14.781,45.341,0.09,1.711,0.585,0.808
L3_LH6.bmp,14.781,45.341,0.09,1.711,0.585,0.808
L3_LH9.bmp,11.166,36.789,0.104,1.801,0.555,0.787
L3_LH9.bmp,11.823,32.536,0.14,1.79,0.559,0.811
L3_LI13.bmp,13.962,32.234,0.169,1.58,0.633,0.847
L3_LI13.bmp,0.001,0.126,0.809,3,0.333,1
L3_LI14.bmp,14.631,45.2,0.09,1.952,0.512,0.772
L3_LI14.bmp,0.001,0.104,1,1.464,0.683,0.857
L3_LI16.bmp,12.36,33.409,0.139,2.109,0.474,0.85
L3_LI16.bmp,12.36,33.409,0.139,2.109,0.474,0.85
L3_LI18.bmp,0.005,0.439,0.333,1.822,0.549,0.588
L3_LI18.bmp,12.277,42.555,0.085,1.385,0.722,0.725
L3_LI5.bmp,12.915,38.481,0.11,2.267,0.441,0.79
L3_LI5.bmp,12.915,38.481,0.11,2.267,0.441,0.79
L3_LI6.bmp,11.671,38.554,0.099,2.16,0.463,0.782
L3_LI6.bmp,11.671,38.554,0.099,2.16,0.463,0.782
L3_LI8.bmp,0.003,0.235,0.621,2.168,0.461,0.667
L3_LI8.bmp,9.379,33.047,0.108,2.024,0.494,0.826
L3_LJ1.bmp,12.326,39.617,0.099,1.789,0.559,0.819
L3_LJ1.bmp,13.087,31.845,0.162,1.763,0.567,0.846
L3_LJ10.bmp,13.423,42.563,0.093,1.278,0.782,0.751
L3_LJ10.bmp,13.423,42.563,0.093,1.278,0.782,0.751
L3_LJ12A.bmp,0.002,0.23,0.484,2.69,0.372,0.6
L3_LJ12A.bmp,3.40E-04,0.052,1,1,1,1
L3_LJ12B.bmp,10.707,33.052,0.123,1.793,0.558,0.794
L3_LJ12B.bmp,9.997,38.253,0.086,1.798,0.556,0.758
L3_LJ14.bmp,22.036,38.689,0.185,1.513,0.661,0.847
L3_LJ14.bmp,22.036,38.689,0.185,1.513,0.661,0.847
L3_LJ15.bmp,3.40E-04,0.052,1,1,1,1
L3_LJ15.bmp,13.824,34.256,0.148,2.006,0.498,0.811
L3_LJ18.bmp,12.123,33.452,0.136,1.731,0.578,0.814
L3_LJ18.bmp,12.123,33.452,0.136,1.731,0.578,0.814
L3_LJ5.bmp,15.378,39.593,0.123,1.958,0.511,0.792
L3_LJ5.bmp,14.472,49.328,0.075,1.997,0.501,0.759
L3_LJ7.bmp,0.004,0.387,0.371,1.56,0.641,0.619
L3_LJ7.bmp,8.665,32.686,0.102,1.872,0.534,0.803
L3_LJ9.bmp,8.454,35.437,0.085,2.388,0.419,0.759
L3_LJ9.bmp,3.40E-04,0.052,1,1,1,1
L3_LK15.bmp,7.512,29.062,0.112,2.026,0.494,0.859
L3_LK15.bmp,6.80E-04,0.089,1,2,0.5,1
L3_LK17.bmp,3.40E-04,0.052,1,1,1,1
L3_LK17.bmp,0.004,0.298,0.53,2.153,0.464,0.733
L3_LK2.bmp,6.80E-04,0.089,1,2,0.5,1
L3_LK2.bmp,9.557,35.111,0.097,1.838,0.544,0.791
L3_LK3.bmp,3.40E-04,0.052,1,1,1,1
L3_LK3.bmp,8.789,31.795,0.109,1.705,0.586,0.839
L3_LK4.bmp,8.717,32.769,0.102,1.682,0.595,0.814
L3_LK4.bmp,9.27,25.226,0.183,1.684,0.594,0.854
L3_LK5.bmp,0.007,0.452,0.419,3.871,0.258,0.69
L3_LK5.bmp,10.888,34.769,0.113,2.058,0.486,0.802
L3_LK8.bmp,13.438,44.327,0.086,1.662,0.602,0.787
L3_LK8.bmp,0.001,0.13,1,2.031,0.492,0.8
L3_LK9.bmp,11.663,31.576,0.147,1.951,0.513,0.834
L3_LK9.bmp,10.979,38.291,0.094,1.966,0.509,0.797
L3_RA10.bmp,0.001,0.126,0.809,3,0.333,1
L3_RA10.bmp,17.934,55.541,0.073,1.624,0.616,0.761
L3_RA11.bmp,18.616,39.554,0.15,1.845,0.542,0.79
L3_RA11.bmp,18.616,39.554,0.15,1.845,0.542,0.79
L3_RA12.bmp,3.40E-04,0.052,1,1,1,1
L3_RA12.bmp,16.66,40.783,0.126,1.66,0.602,0.847
L3_RA13.bmp,9.405,33.443,0.106,1.823,0.549,0.799
L3_RA13.bmp,9.405,33.443,0.106,1.823,0.549,0.799
L3_RA14.bmp,16.728,32.08,0.204,1.689,0.592,0.863
L3_RA14.bmp,16.728,32.069,0.204,1.689,0.592,0.863
L3_RA17.bmp,15.002,44.243,0.096,1.655,0.604,0.799
L3_RA17.bmp,15.787,34.423,0.167,1.627,0.615,0.819
L3_RA3.bmp,3.40E-04,0.052,1,1,1,1
L3_RA3.bmp,14.365,40.907,0.108,1.717,0.582,0.845
