DATA_NAME	PC1	PC2	PC3	PC4	PC5	PC6
L3_EK3_1	-5.610927e-02	1.952206e-01	5.483133e-02	-1.529742e-02	-3.789886e-02	6.002648e-02
L3_EK4_1	1.301554e-02	3.367289e-02	1.590829e-02	3.164694e-02	3.918699e-03	-1.960577e-03
L3_EK5_1	1.338125e-01	-9.263670e-02	-1.156720e-01	-4.045975e-02	-5.107865e-02	2.368977e-02
L3_EK6_1	1.507539e-02	7.016026e-03	3.289642e-02	8.201115e-02	-1.956141e-02	8.343831e-03
L3_EK7_1	-1.527278e-02	-8.107458e-02	-1.327651e-01	-2.551346e-02	-4.351691e-02	1.808218e-02
L3_EK9_1	-4.744920e-03	7.303892e-02	-2.930726e-02	3.268249e-03	2.005599e-02	5.994242e-02
L3_L19_1	3.211258e-02	-3.815421e-02	1.317744e-02	4.031144e-02	-1.810550e-02	2.369232e-02
L3_LA1_1	-1.466754e-02	2.612293e-02	-1.134898e-03	1.626299e-02	-5.106009e-03	-5.956975e-03
L3_LA15_1	-3.191597e-02	4.174615e-02	1.719386e-02	2.421789e-02	-9.937393e-03	-1.751087e-02
L3_LA16_1	-3.717179e-02	-4.737571e-02	2.431161e-02	7.301093e-02	-1.960974e-02	-1.409304e-02
L3_LA18_1	-1.328561e-02	-3.414664e-03	5.960002e-02	1.079170e-02	-1.174557e-02	1.511772e-02
L3_LA2_1	-5.222932e-03	-1.956594e-02	1.962090e-02	3.248157e-02	-1.126409e-02	-9.939000e-03
L3_LA4_1	7.998520e-02	-1.682910e-03	2.833466e-02	3.892071e-02	-4.813922e-02	-1.480917e-02
L3_LA9_1	-3.234377e-03	-3.806004e-02	-6.483006e-04	5.106012e-03	-8.645258e-03	-3.712991e-02
L3_LB1_1	-1.147238e-02	-3.219191e-02	6.107617e-05	2.760572e-02	-2.016912e-02	-1.188287e-02
L3_LB13_1	3.936542e-02	-5.489736e-02	3.884653e-03	6.601628e-02	-1.812681e-02	2.299219e-02
L3_LB19_1	-4.308741e-04	-4.641221e-02	3.181770e-02	1.697495e-02	2.591248e-02	-2.167256e-02
L3_LB4_1	-8.132611e-03	4.030906e-02	2.823037e-02	6.761269e-02	-7.582076e-03	-1.263063e-02
L3_LB6_1	-9.443166e-03	-1.992918e-02	1.694947e-02	-3.030508e-02	1.142456e-02	-3.291419e-02
L3_LB7_1	-2.851324e-02	4.020931e-03	5.804905e-02	3.496547e-02	-3.075926e-02	8.930392e-03
L3_LB8_1	-3.063645e-02	-2.149552e-02	-1.844250e-02	6.430084e-03	-2.443141e-02	9.838536e-03
L3_LB9_1	-2.340207e-02	-5.311822e-02	3.347025e-02	-1.734045e-02	7.828051e-03	3.685008e-04
L3_LC12_1	-5.188997e-02	8.411781e-03	-2.204752e-02	-2.638834e-02	-3.863956e-02	4.838511e-02
L3_LC14_1	-4.302538e-02	1.018110e-02	-3.116578e-02	-2.505052e-02	-2.200511e-02	1.287580e-02
L3_LC15_1	-2.639843e-02	7.771320e-03	-2.455126e-02	-3.264072e-02	-1.090668e-02	1.534302e-02
L3_LC17_1	-2.368339e-02	-9.838090e-03	-5.050441e-03	5.570311e-02	3.823770e-03	-1.815383e-02
L3_LC18_1	4.696732e-02	6.358771e-03	5.344745e-03	2.959275e-03	-1.095703e-02	2.350776e-03
L3_LC2_1	-2.541238e-02	-4.239256e-02	-1.574533e-04	1.948173e-02	2.348692e-02	-1.462327e-02
L3_LC4_1	1.169342e-01	-8.494885e-02	-8.332275e-02	-3.091358e-02	-3.474054e-02	3.889920e-02
L3_LC5_1	-4.344250e-02	-1.913219e-02	1.576408e-03	2.826796e-02	5.959261e-03	1.803468e-03
L3_LC7_1	-2.612153e-02	-2.511994e-03	-1.752701e-02	8.600949e-04	-2.521595e-03	1.637604e-02
L3_LD1_1	5.256885e-02	3.952965e-02	3.396821e-02	6.080204e-02	-2.581492e-02	1.160277e-02
L3_LD10_1	-2.277979e-02	4.770558e-02	6.238614e-02	1.445957e-02	-3.469601e-02	1.167523e-02
L3_LD12_1	-4.956850e-03	-6.851597e-02	-2.632003e-02	-3.928541e-02	-7.003101e-03	2.597698e-03
L3_LD13_1	-1.025370e-02	-1.821689e-02	1.043442e-02	4.688226e-02	-2.613673e-02	-7.178723e-03
L3_LD18_1	-1.911094e-02	6.386274e-02	6.892502e-02	4.893241e-02	-2.938586e-02	1.457329e-02
L3_LD3_1	3.582005e-02	-1.358265e-02	-6.646853e-03	4.603633e-02	-2.917784e-02	2.013095e-02
L3_LD7_1	-5.302846e-02	-5.963579e-03	-2.451368e-02	4.341999e-02	-3.501584e-03	2.244529e-02
L3_LD9_1	6.879775e-02	1.982417e-01	-1.231904e-01	-7.971474e-02	-1.179798e-02	-1.781595e-02
L3_LE1_1	-9.518698e-03	2.698434e-02	3.983459e-02	9.344051e-03	-3.740207e-02	1.549185e-02
L3_LE11_1	-2.141796e-02	-1.182209e-01	6.369324e-02	-7.151223e-02	-3.310442e-02	-1.355881e-02
L3_LE13_1	-4.419499e-02	-9.126355e-04	9.014855e-03	4.299419e-03	-8.950401e-03	2.314042e-02
L3_LE14_1	-1.901606e-02	-2.482823e-02	1.378272e-02	4.632497e-02	4.599357e-03	-1.721551e-03
L3_LE15_1	-1.694740e-02	3.222567e-02	2.794361e-02	4.599418e-03	-1.761943e-02	3.285647e-02
L3_LE18_1	-9.445712e-03	5.910569e-02	4.664700e-02	-8.356894e-04	-4.462489e-02	-1.574590e-02
L3_LE3_1	-3.462885e-03	7.116305e-02	5.910553e-02	1.381265e-02	-4.615217e-02	4.316473e-02
L3_LE7_1	7.163031e-03	-1.128643e-02	-1.279526e-02	7.374715e-03	2.818803e-04	1.727873e-02
L3_LE8_1	1.197942e-02	-4.087917e-02	2.106370e-02	4.697792e-02	-1.070142e-02	-3.623254e-02
L3_LF1_1	-4.284392e-02	1.130233e-02	9.761802e-02	4.438656e-02	-4.732995e-02	5.090721e-02
L3_LF10_1	-1.246082e-02	-3.310556e-02	1.843637e-02	7.587540e-02	-2.422577e-02	-1.930980e-02
L3_LF11_1	1.634101e-02	2.155953e-02	6.179906e-02	5.723155e-03	-3.048270e-02	1.671465e-02
L3_LF17_1	-2.646532e-03	-1.694652e-03	5.258759e-02	1.021313e-02	-2.014036e-02	2.087588e-02
L3_LF18_1	5.438781e-02	8.001289e-02	4.104267e-02	-6.418685e-02	-2.748523e-02	2.911390e-02
L3_LF3_1	-2.489532e-02	-1.822312e-02	7.340143e-02	1.091937e-01	-2.175289e-02	9.315170e-03
L3_LF5_1	5.636787e-03	-5.338247e-03	1.954885e-02	6.976124e-02	-2.557545e-02	-6.056817e-03
L3_LF6_1	2.356357e-02	9.411872e-03	7.102488e-02	2.238967e-02	-3.301214e-02	3.643377e-02
L3_LF8_1	-9.459055e-03	-3.728486e-02	5.003250e-02	1.885476e-02	-1.187903e-02	-1.262578e-02
L3_LG11_1	2.566676e-03	-1.637252e-02	5.707588e-02	4.412557e-02	-2.881415e-02	-2.031405e-03
L3_LG12_1	-8.893081e-03	-3.439467e-02	3.622561e-02	-5.834362e-03	-1.554226e-02	-2.046960e-03
L3_LG15_1	-3.477973e-02	-3.002880e-02	1.970773e-02	2.310931e-02	-8.008588e-04	-2.435882e-02
L3_LG18_1	-2.120614e-02	7.394461e-02	4.775335e-02	-7.594451e-03	-2.799655e-02	3.042050e-02
L3_LG2_1	8.451891e-03	-6.992946e-02	-1.016896e-01	-2.234785e-02	-3.992123e-03	6.306635e-04
L3_LG3_1	-7.205289e-02	-3.217276e-02	-2.010711e-02	5.871950e-02	6.029688e-03	-5.457107e-02
L3_LG8_1	5.176889e-02	-5.556968e-02	-1.511212e-02	1.494919e-02	-1.558525e-02	1.533184e-02
L3_LH1_1	-1.709731e-02	-4.339378e-03	2.893403e-02	2.168366e-02	-2.955600e-02	1.665618e-02
L3_LH14_1	-5.339529e-03	1.273907e-05	9.155662e-02	-2.187540e-03	5.571438e-03	3.787165e-03
L3_LH17_1	-1.853232e-02	1.041921e-02	1.729197e-02	-6.795560e-02	-7.379921e-02	6.035975e-02
L3_LH3_1	-1.084466e-02	-1.797232e-02	1.215726e-02	2.320910e-02	5.649785e-03	-1.398561e-02
L3_LH6_1	-3.592668e-02	3.109766e-02	5.736345e-02	-2.417422e-02	-3.509825e-02	2.182945e-02
L3_LH9_1	-4.021495e-02	-3.712558e-02	5.323451e-02	5.349304e-02	-5.290724e-03	5.266767e-03
L3_LI13_1	-4.139023e-02	4.413714e-03	5.792279e-02	1.688337e-02	2.339877e-02	2.221249e-02
L3_LI14_1	-2.795922e-02	-3.279332e-02	5.026269e-02	4.820732e-02	1.142070e-02	-2.233771e-02
L3_LI16_1	-4.269302e-02	-6.973146e-02	4.956524e-02	4.345641e-03	1.102677e-02	-1.771910e-02
L3_LI18_1	-8.660146e-02	1.008615e-01	-2.079334e-02	-5.735163e-02	8.982916e-03	-1.869330e-02
L3_LI5_1	6.949958e-03	-1.805196e-02	3.589184e-02	-3.739366e-02	-1.521518e-02	-1.493611e-02
L3_LI6_1	-1.896670e-02	-6.820216e-02	-7.061703e-04	4.759571e-02	1.146037e-03	-1.093675e-02
L3_LI8_1	-3.900825e-02	-2.834265e-02	2.973290e-02	1.438250e-02	-1.308812e-02	-8.478311e-03
L3_LJ1_1	-1.326239e-02	-2.272129e-02	2.264937e-02	7.292065e-02	-8.467002e-03	-1.384731e-02
L3_LJ10_1	-4.799742e-02	1.320469e-01	3.257056e-02	-5.138695e-02	-7.948487e-03	8.371693e-03
L3_LJ12A_1	-7.525637e-02	-1.701552e-02	4.835588e-02	5.389289e-02	-2.335905e-02	-6.369211e-05
L3_LJ12B_1	7.085840e-02	-9.470698e-02	-1.859791e-02	2.568494e-02	-2.914800e-02	3.579812e-02
L3_LJ14_1	5.130186e-02	-5.537443e-02	-1.366680e-02	-1.328453e-02	-3.177721e-02	-2.185228e-03
L3_LJ15_1	9.184913e-02	-1.130590e-01	-6.254709e-02	-2.476341e-02	-3.293786e-02	-1.269206e-02
L3_LJ18_1	-2.808686e-02	1.100447e-02	5.155374e-02	7.579930e-02	-1.634497e-02	9.516513e-03
L3_LJ5_1	-1.176331e-04	-4.196597e-02	3.682268e-03	-1.508812e-02	-1.125803e-01	5.999413e-02
L3_LJ7_1	-2.910240e-02	-3.692374e-02	1.001920e-02	5.417968e-02	-2.612096e-02	7.397078e-03
L3_LJ9_1	-4.373490e-02	-1.448370e-02	4.738925e-02	2.851662e-02	-9.994746e-03	-9.253575e-03
L3_LK15_1	-5.727602e-03	-4.464628e-02	6.184689e-02	-1.306328e-02	-6.068931e-03	-1.854690e-03
L3_LK17_1	1.351121e-02	2.073053e-02	6.198171e-02	5.298299e-02	-2.556332e-02	9.572137e-03
L3_LK2_1	-5.710334e-02	2.293562e-02	-6.766153e-03	-4.661652e-02	9.675380e-03	-2.192001e-02
L3_LK3_1	-3.053037e-02	-5.067828e-02	3.647908e-02	2.745357e-02	3.044867e-02	-1.290957e-02
L3_LK4_1	2.353707e-02	-3.825379e-02	2.509862e-02	5.010643e-03	-6.096789e-03	-1.760604e-03
L3_LK5_1	-5.548856e-02	-5.513954e-02	2.770428e-02	2.701339e-02	-1.435110e-03	2.574110e-02
L3_LK8_1	-8.946594e-03	6.550238e-02	1.925846e-02	-5.741590e-02	-2.119760e-02	2.177375e-02
L3_LK9_1	-3.929661e-02	-4.095928e-02	-4.765951e-02	4.541618e-02	3.325124e-03	-2.478833e-02
L3_RA10_1	-4.149052e-02	-1.386502e-02	4.923658e-02	-1.838849e-02	1.101951e-02	-1.909510e-02
L3_RA11_1	-4.722170e-02	-1.306581e-02	4.187489e-02	7.632985e-02	-1.630198e-02	8.745787e-03
L3_RA12_1	-1.145168e-02	1.076103e-03	9.062230e-03	-9.184893e-03	-1.377855e-02	1.259780e-02
L3_RA13_1	2.126214e-02	-8.915370e-02	9.632057e-03	2.815833e-02	-5.355643e-03	1.007172e-02
L3_RA14_1	-4.169118e-02	-1.681914e-02	-3.318768e-02	-5.302858e-03	2.388326e-02	-4.589395e-02
L3_RA17_1	2.211385e-03	2.445482e-02	4.233661e-02	7.912967e-02	-1.488910e-02	-2.030937e-02
L3_RA3_1	3.314439e-03	2.232309e-02	4.202408e-02	4.601520e-03	-3.136896e-02	1.501544e-02
L3_RA5_1	-3.462430e-02	-8.723328e-03	2.128682e-03	2.645297e-02	3.040925e-02	-2.411762e-02
L3_RA6_1	-4.241416e-02	-3.106416e-03	3.260354e-03	3.570159e-02	2.602513e-02	-1.484656e-02
L3_RA8_1	-1.292805e-02	1.551107e-02	3.431386e-02	1.668487e-02	1.679593e-02	6.428412e-03
L3_RB10_1	-4.885301e-02	-1.607181e-02	-9.136166e-03	5.562397e-02	-3.756076e-03	-1.009138e-02
L3_RB11_1	4.378705e-03	2.104813e-02	6.345508e-02	2.284798e-02	-1.989250e-02	9.439792e-03
L3_RB12_1	-3.415732e-02	5.576824e-02	2.929880e-02	4.991156e-02	-2.388258e-02	1.664064e-02
L3_RB14_1	-3.397694e-02	-1.476310e-02	4.735889e-02	-2.591001e-02	3.779493e-03	8.350692e-03
L3_RB15_1	-6.793705e-02	4.054372e-02	-4.891744e-03	6.129403e-02	2.503485e-03	2.432429e-02
L3_RB16_1	2.509227e-02	-5.552463e-04	-6.549505e-04	2.793271e-02	-2.606579e-02	-3.379600e-03
L3_RB18_1	-6.031192e-02	4.307266e-02	-5.447465e-03	-2.319064e-02	1.487694e-02	-1.268782e-03
L3_RB2_1	-1.921503e-02	-1.135190e-02	2.359555e-02	4.807107e-02	4.361581e-03	1.452343e-03
L3_RB3_1	-3.924657e-02	-2.812947e-02	1.546716e-04	1.574184e-02	-1.231506e-03	-3.752294e-02
L3_RB5_1	-1.559667e-02	-2.837805e-03	6.772471e-03	5.732889e-02	-2.499180e-03	-2.282522e-02
L3_RC1_1	-4.508048e-02	1.971767e-03	-1.688474e-03	-1.133818e-02	2.425730e-03	-9.251365e-03
L3_RC10_1	2.720842e-02	-3.759264e-02	2.014166e-02	6.025400e-02	-2.028757e-02	-1.459137e-03
L3_RC11_1	-4.550949e-02	-9.544092e-03	1.644952e-03	2.658811e-02	8.502349e-03	-3.853686e-02
L3_RC13_1	-1.152803e-02	2.867700e-02	1.821331e-02	4.912324e-02	1.107757e-02	-1.002711e-02
L3_RC16_1	7.138079e-02	-6.154660e-02	-9.358816e-02	-8.913934e-03	-4.803369e-02	2.397064e-03
L3_RC3_1	2.127957e-02	-5.874381e-02	6.288007e-02	-8.977585e-04	9.181233e-04	-2.149595e-02
L3_RC6_1	-4.999628e-02	-2.132528e-02	4.531532e-02	1.887480e-02	-1.622328e-02	3.993885e-03
L3_RC8_1	-4.468919e-02	-1.978865e-02	-1.990035e-02	1.458633e-02	-4.288590e-02	2.246090e-02
L3_RC9_1	-3.706397e-02	4.205071e-03	8.676134e-02	6.685237e-03	9.872868e-03	-1.467757e-02
L3_RD11_1	-5.254575e-02	-3.514186e-02	2.857428e-02	5.043705e-02	8.977059e-03	-8.671865e-03
L3_RD14_1	-2.236109e-02	2.484806e-02	1.532947e-02	-1.446043e-02	-2.703756e-03	5.745419e-03
L3_RD15_1	-3.625658e-02	-2.773767e-02	4.708580e-03	-2.441751e-02	8.372273e-03	-1.160896e-02
L3_RD16_1	-3.513072e-02	7.809816e-03	2.659920e-02	3.294251e-02	-4.376412e-02	1.102430e-02
L3_RD17_1	-2.713906e-02	1.430085e-03	3.370539e-02	6.179056e-02	-1.840224e-02	-2.117011e-02
L3_RD2_1	-3.994221e-02	5.387824e-02	5.341399e-03	4.289319e-02	-1.093705e-02	5.358414e-03
L3_RD5_1	4.280672e-02	1.404538e-02	1.548039e-02	9.771425e-03	-5.906595e-02	1.179404e-02
L3_RD6_1	-6.258352e-03	3.819734e-03	2.457717e-02	5.532552e-02	-2.021765e-02	1.990184e-03
L3_RD8_1	-2.479971e-02	-7.716240e-02	2.857605e-02	-6.538550e-02	-7.195789e-03	-2.202062e-02
L3_RE12_1	-3.318789e-02	-1.095942e-01	6.133796e-02	-7.693321e-02	-1.623463e-02	-1.300137e-02
L3_RE16_1	-4.030536e-02	-8.525656e-02	7.506694e-02	-6.546798e-02	8.093578e-03	-1.585736e-02
L3_RE17_1	1.116750e-02	2.999503e-02	6.913660e-02	3.887378e-02	-5.074039e-03	-7.271850e-03
L3_RE2_1	2.661821e-02	4.679220e-02	2.218768e-02	-2.491887e-02	-3.750545e-02	1.722409e-02
L3_RE4_1	1.066504e-01	-7.195310e-02	-7.290253e-02	1.148011e-02	-1.902054e-02	-3.780530e-03
L3_RE5_1	4.274459e-03	4.231492e-02	6.184119e-02	7.630266e-02	-3.232294e-02	9.842837e-03
L3_RE6_1	-3.217754e-02	1.464865e-02	1.771774e-02	5.271404e-02	-1.480294e-02	4.112679e-03
L3_RE9_1	-1.540023e-02	-5.858362e-03	3.633654e-02	4.931244e-02	-5.967758e-03	1.979201e-03
L3_RF12_1	1.495033e-02	-2.910752e-02	2.825905e-02	3.711235e-02	-1.509946e-02	-2.764414e-02
L3_RF13_1	-1.254211e-02	4.375639e-01	-2.426848e-01	-8.443191e-02	-5.139077e-02	-1.284049e-01
L3_RF14_1	1.275941e-01	1.030758e-01	3.365248e-02	-3.381219e-02	-5.756915e-02	-2.943407e-02
L3_RF15_1	-2.863676e-02	-4.717296e-02	3.639586e-02	2.969064e-02	-8.363053e-03	-2.220014e-03
L3_RF16_1	-1.725640e-02	-3.303192e-02	3.354783e-03	2.222020e-02	-2.858870e-02	-3.555013e-03
L3_RF2_1	-2.411203e-02	2.738248e-02	5.548092e-02	3.741483e-03	-1.549513e-02	2.981813e-02
L3_RF4_1	-5.199574e-02	6.257094e-03	4.105782e-02	-2.696486e-02	-1.029957e-02	-2.609166e-02
L3_RF7_1	-3.305724e-02	2.030982e-02	6.200512e-02	-1.479854e-04	-2.241938e-02	3.033810e-02
L3_RF9_1	-3.497150e-02	-4.815661e-02	-1.580487e-02	3.072715e-02	2.455563e-02	-7.645685e-05
L3_RG1_1	5.983674e-02	5.311278e-02	5.067088e-02	-2.576149e-04	-7.678175e-02	4.391809e-02
L3_RG10_1	2.143423e-02	7.060803e-02	1.590996e-02	-5.450389e-02	-5.144549e-02	2.555667e-02
L3_RG13_1	-7.069266e-02	1.412072e-02	3.734692e-02	-5.857280e-03	-3.992694e-02	3.354697e-02
L3_RG14_1	2.759026e-02	-2.908744e-02	3.869330e-02	6.511947e-02	-4.862016e-03	-4.556209e-03
L3_RG16_1	-1.179979e-02	-6.883819e-02	3.990724e-03	-1.487106e-02	-1.316722e-02	-4.281684e-03
L3_RG17_1	-5.615379e-02	-4.442717e-02	5.886893e-02	-1.000409e-02	1.877412e-02	-1.285784e-02
L3_RG4_1	-4.223989e-02	-1.386625e-02	3.119147e-02	2.430362e-02	-3.091588e-02	-1.182887e-02
L3_RG7_1	-2.052829e-02	-3.884068e-02	4.426843e-03	1.232190e-02	-1.945606e-05	-1.710743e-02
L3_RG9_1	4.204572e-03	-1.593222e-02	3.933019e-02	5.203390e-02	-1.608387e-02	7.031054e-04
L3_RH10_1	3.131342e-02	1.023728e-02	2.392930e-02	3.314289e-02	-6.113696e-02	9.501478e-03
L3_RH11_1	1.768801e-01	8.220473e-02	1.506031e-03	-1.066173e-02	-4.556066e-02	2.988650e-02
L3_RH12_1	5.248516e-04	-7.318453e-03	3.699646e-02	3.242547e-02	-1.662580e-03	-1.483769e-02
L3_RH13_1	-3.589541e-02	-1.976491e-02	3.769671e-02	2.970295e-02	-1.850000e-02	-1.632937e-02
L3_RH15_1	-5.052883e-02	-4.310551e-03	2.958427e-02	2.392895e-02	-3.687079e-02	2.167805e-02
L3_RH16_1	3.530518e-02	-1.334862e-02	1.714356e-02	9.787260e-03	-2.993809e-02	1.460574e-02
L3_RH18_1	-1.591596e-02	9.399121e-04	2.509319e-02	4.156424e-02	-2.020194e-02	3.267917e-03
L3_RH2_1	-3.451838e-02	1.343259e-02	-5.521685e-03	-4.176189e-02	-5.177946e-03	-3.495419e-02
L3_RH4_1	7.262912e-02	4.321925e-02	3.843740e-02	-4.499145e-02	-4.163852e-02	2.187354e-02
L3_RH5_1	-2.230297e-02	-5.885673e-03	3.884635e-03	3.856760e-02	2.193938e-03	-2.633908e-02
L3_RH7_1	-1.107032e-02	-2.840054e-02	3.534097e-02	5.307930e-02	-2.982093e-03	1.301133e-03
L3_RH8_1	-1.330883e-02	-2.320840e-02	-2.957584e-02	1.034429e-02	-2.193773e-02	-2.013171e-03
L3_RI1_1	-2.005235e-02	-1.239442e-02	5.569793e-02	4.767910e-02	1.018748e-02	1.407322e-02
L3_RI10_1	-9.340608e-03	-2.064117e-02	8.540346e-02	5.541425e-02	-2.824526e-02	3.062931e-02
L3_RI11_1	-3.920151e-02	-6.792768e-03	3.256612e-02	1.844385e-02	-3.316740e-05	2.162973e-02
L3_RI12_1	8.566113e-02	-8.791220e-02	-8.046906e-02	4.380729e-03	-1.183491e-02	1.532587e-02
L3_RI15_1	3.415389e-02	-2.177775e-02	2.119898e-02	3.261844e-02	-1.701466e-02	8.014471e-03
L3_RI17_1	6.701074e-02	-3.709505e-02	2.093286e-02	7.348023e-02	1.121621e-02	3.342899e-03
L3_RI2_1	-6.039529e-02	-3.155036e-02	2.915713e-02	6.326137e-02	-5.199509e-03	-1.582455e-02
L3_RI3_1	-1.779150e-02	-5.276932e-02	-1.106187e-02	2.542606e-02	2.180983e-02	-4.293997e-02
L3_RI7_1	-2.416407e-02	1.743867e-02	4.562883e-02	3.476876e-02	-1.106077e-02	-7.594224e-04
L3_RJ10_1	-5.850240e-02	3.327058e-02	1.601400e-02	-2.259010e-02	-2.343040e-02	-1.254386e-02
L3_RJ13_1	-1.853232e-02	1.041921e-02	1.729197e-02	-6.795560e-02	-7.379921e-02	6.035975e-02
L3_RJ3_1	-5.497040e-02	-5.647251e-02	8.054567e-02	3.944999e-02	2.031773e-02	4.129734e-03
L3_RJ4_1	-2.911344e-02	-7.733806e-03	4.208891e-02	5.984567e-02	-1.304263e-02	1.580346e-02
L3_RJ6_1	-6.579456e-02	-2.714084e-02	2.115562e-02	2.449023e-02	-1.497966e-02	1.634438e-02
L3_RJ8_1	-4.072384e-02	3.856163e-02	4.481165e-02	1.523524e-02	-2.517587e-02	2.544146e-02
L3_RK1_1	-3.231806e-02	-1.426293e-02	2.998035e-02	2.562601e-02	-2.145059e-02	1.476017e-02
L3_RK10_1	-2.282765e-02	-2.198065e-02	-4.151978e-02	4.949311e-02	4.542765e-02	-3.352790e-02
L3_RK11_1	-2.876465e-02	-1.644559e-02	4.729998e-02	4.801951e-02	-3.030237e-02	1.465593e-02
L3_RK12_1	-2.155665e-02	-4.938270e-02	5.317974e-02	2.386910e-02	-2.460436e-02	-9.329573e-03
L3_RK13_1	-2.520144e-02	-5.943673e-02	1.826429e-02	3.211303e-02	1.967067e-02	-1.190113e-02
L3_RK14_1	-2.561821e-02	1.954781e-02	1.863648e-02	-1.268782e-02	8.007321e-03	-3.720559e-02
L3_RK16_1	-4.056243e-02	2.049590e-02	5.002542e-02	5.888493e-03	-1.338780e-02	3.451044e-02
L3_RK18_1	-3.758229e-02	-1.613819e-02	6.651295e-02	6.224592e-02	-1.938191e-02	-5.091559e-03
L3_RK6_1	6.154278e-03	-6.675785e-02	-9.421878e-02	1.957148e-02	-3.129127e-02	1.757805e-02
L3_RK7_1	-4.878938e-02	-5.929577e-02	1.461045e-02	4.876455e-02	-3.036644e-02	1.277361e-02
L4_EA12_1	-1.208540e-01	3.906443e-02	-2.254063e-02	1.678216e-02	1.052847e-02	2.248135e-02
L4_EA13_1	-6.798846e-02	-1.480181e-02	-6.592122e-02	-4.531118e-02	-3.032809e-02	2.590127e-02
L4_EA14_1	-2.049349e-01	2.741558e-02	-1.205030e-02	1.422579e-02	-4.739170e-02	5.695716e-02
L4_EA18_1	-8.406215e-02	-1.580389e-03	-1.256844e-02	5.935100e-03	8.961660e-03	9.318198e-03
L4_EA4_1	1.097768e-02	-9.648001e-02	-1.063036e-01	-4.143401e-02	-3.045610e-02	8.239610e-03
L4_EA7_1	-7.827752e-02	3.072377e-02	3.385212e-02	8.805993e-02	-6.182573e-02	6.488386e-02
L4_EA8_1	-1.355249e-01	9.726692e-04	-3.492407e-02	-2.407041e-02	1.613205e-02	-1.552682e-03
L4_EA9_1	-9.818802e-02	-1.819152e-02	-1.268730e-02	1.132657e-02	-2.037211e-02	-3.121514e-02
L4_EB1_1	-1.372648e-01	-2.173467e-03	-2.849594e-02	6.232041e-04	-1.282590e-02	-7.394035e-03
L4_EB10_1	-1.457090e-01	-5.560655e-02	-4.478869e-02	-5.927883e-02	-4.104873e-02	6.160950e-02
L4_EB11_1	-1.099108e-01	2.685853e-02	-1.033143e-01	-3.802749e-02	-7.023400e-02	1.038215e-02
L4_EB13_1	-1.041718e-01	-9.198296e-03	-2.802089e-02	-9.494183e-05	2.334829e-02	1.009420e-02
L4_EB14_1	1.373878e-02	-9.831232e-02	-1.331998e-01	3.869368e-02	-3.126466e-02	-2.207945e-02
L4_EB15_1	-2.179316e-01	-5.516125e-03	-6.490029e-02	5.023372e-02	5.485003e-02	8.722409e-02
L4_EB17_1	-9.614442e-02	5.096008e-02	-6.381705e-02	-1.527963e-02	4.469777e-02	1.273222e-02
L4_EB2_1	-1.972554e-01	1.467312e-02	-5.361770e-02	-1.652469e-02	2.662127e-02	6.911591e-02
L4_EB3_1	-2.118508e-02	-3.020822e-02	-3.653688e-02	-1.557455e-02	-5.464663e-02	-2.994193e-02
L4_EB4_1	-1.227267e-01	-3.323467e-02	-2.691990e-02	-1.046341e-02	-2.293645e-02	5.964471e-02
L4_EB5_1	-4.568683e-02	1.167389e-02	-6.968337e-02	-2.643603e-02	-3.368183e-02	-3.756469e-02
L4_EB6_1	5.137273e-02	-7.660659e-02	4.171281e-02	-6.216378e-02	-3.083581e-02	-4.367396e-02
L4_EB7_1	-1.393557e-01	-7.047190e-02	-1.664730e-02	-1.239068e-02	7.422961e-02	7.443513e-03
L4_EB8_1	-1.842101e-01	9.283135e-02	-2.334812e-02	-4.206101e-02	-1.804603e-02	1.466988e-02
L4_EB9_1	8.423841e-02	-6.242450e-02	3.990935e-02	-4.241026e-02	-2.284211e-02	-5.072088e-02
L4_EC1_1	-1.144980e-01	6.609824e-03	-4.029658e-02	8.852627e-03	4.489389e-02	1.054872e-03
L4_EC13_1	-1.842734e-01	3.337187e-02	-8.122062e-02	6.217179e-02	-5.981587e-03	-7.156907e-03
L4_EC14_1	-6.448952e-02	5.670938e-04	-8.904237e-02	-2.255977e-02	-2.783107e-02	3.274043e-02
L4_EC17_1	-1.036027e-01	-5.853146e-02	-8.028471e-02	5.845108e-02	-2.026610e-02	1.153325e-02
L4_EC18_1	-8.014657e-02	4.566771e-02	-4.942463e-02	4.813467e-03	1.720977e-02	1.117281e-02
L4_EC3_1	1.831548e-02	-5.676891e-02	-6.161573e-02	1.622372e-02	-4.365403e-02	4.954295e-02
L4_EC8_1	-1.532382e-01	5.256395e-02	-3.771657e-02	-1.706569e-02	1.862009e-03	8.488339e-03
L4_ED1_1	-1.397925e-01	-3.703136e-02	-1.143110e-01	2.412867e-02	1.292857e-02	-1.191869e-02
L4_ED10_1	-2.119207e-02	8.537154e-02	-2.739598e-02	5.720932e-02	-8.445244e-03	2.258743e-03
L4_ED11_1	-1.847070e-01	3.088426e-03	-1.112436e-01	3.650011e-03	7.356582e-02	-2.142073e-03
L4_ED12_1	-1.754546e-01	-6.862389e-02	-1.253134e-01	2.080263e-02	-1.356200e-03	3.104529e-02
L4_ED13_1	-1.655874e-01	5.186809e-02	-6.048319e-02	-8.741871e-03	2.526500e-02	2.076489e-02
